,Alliance_1,Tribal Count_1,Index_1,Alliance_2,Tribal Count_2,Index_2,Alliance_3,Tribal Count_3,Index_3,Alliance_4,Tribal Count_4,Index_4,Alliance_5,Tribal Count_5,Index_5
Michele,Cydney,6.0,0.8333333333333334,Julia,4.0,0.75,Aubry,6.0,0.6666666666666666,Joe,5.0,0.6,Jason,5.0,0.2
Aubry,Cydney,6.0,0.8333333333333334,Joe,8.0,0.75,Michele,6.0,0.6666666666666666,Tai,8.0,0.625,Julia,5.0,0.6
Tai,Aubry,8.0,0.625,Scot,5.0,0.6,Joe,7.0,0.42857142857142855,Jason,5.0,0.4,Cydney,6.0,0.3333333333333333
Cydney,Michele,6.0,0.8333333333333334,Aubry,6.0,0.8333333333333334,Joe,5.0,0.8,Julia,4.0,0.5,Jason,8.0,0.375
Joe,Cydney,5.0,0.8,Aubry,8.0,0.75,Michele,5.0,0.6,Tai,7.0,0.42857142857142855,Scot,5.0,0.2
Jason,Scot,6.0,0.6666666666666666,Julia,4.0,0.5,Tai,5.0,0.4,Cydney,8.0,0.375,Michele,5.0,0.2
Julia,Michele,4.0,0.75,Aubry,5.0,0.6,Scot,4.0,0.5,Cydney,4.0,0.5,Jason,4.0,0.5
Scot,Jason,6.0,0.6666666666666666,Tai,5.0,0.6,Julia,4.0,0.5,Aubry,5.0,0.4,Joe,5.0,0.2
